-57,25,23
-54,26,23
-53,31,28
-55,30,26
-61,35,22
-59,33,24
-55,36,29
-54,36,28
-55,36,28
-54,36,28
-55,36,26
-55,36,26
-53,35,27
-52,34,27
-50,33,27
-50,34,27
-48,34,27
-50,35,27
-49,36,26
-48,38,29
-44,36,29
-47,36,30
-48,36,28
-42,35,30
-40,35,30
-43,37,32
-43,37,34
-41,37,34
-45,37,31
-46,38,30
-44,38,34
-43,38,34
-44,38,32
-48,38,30
-48,37,30
-47,37,31
-48,36,30
-47,39,32
-47,38,30
-47,38,32
-48,38,32
-47,36,30
-46,37,30
-42,36,31
-44,36,29
-45,37,28
-43,37,31
-47,35,29
-48,37,28
-46,36,28
-46,36,30
-48,36,31
-49,36,29
-48,35,30
-48,35,29
-48,35,31
-48,35,27
-47,35,29
-49,35,29
-49,34,29
-49,35,29
-48,33,29
-48,33,29
-48,33,29
-48,33,26
-49,33,28
-48,33,29
-49,33,28
-49,34,27
-49,33,29
-51,33,30
-51,33,29
-51,32,27
-50,33,29
-50,33,28
-50,33,27
-50,33,28
-51,33,29
-47,33,27
-45,34,27
-49,35,30
-48,33,29
-47,33,29
-46,34,31
-45,33,30
-48,34,29
-48,35,30
-48,34,32
-48,34,31
-50,35,32
-49,35,32
-48,35,31
-48,35,31
-48,36,31
-45,35,30
-45,36,30
-46,35,30
-46,36,30
-46,36,29
-46,35,30
-46,35,30
-47,35,29
-47,35,29
-48,34,29
-47,35,29
-49,35,29
-48,34,29
-47,35,29
-49,35,29
-47,35,31
-47,35,30
-49,35,28
-48,35,30
-48,35,29
-48,35,30
-48,35,30
-47,35,30
-47,35,29
-49,36,30
-49,34,29
-48,35,30
-46,34,31
-47,33,30
-48,33,30
-47,33,32
-47,34,33
-47,33,33
-45,33,34
-44,34,36
-41,33,37
-44,33,36
-43,35,37
-42,35,36
-44,35,35
-40,35,38
-40,31,39
-42,32,40
-43,33,42
-45,33,46
-43,32,48
-45,30,44
-49,29,42
-48,29,43
-45,27,44
-47,26,42
-50,27,40
-49,24,40
-45,21,42
-48,19,39
-48,16,41
-46,16,44
-46,15,43
-47,15,43
-40,13,44
-39,11,43
-39,10,43
-41,10,45
-41,9,45
-39,9,43
-40,9,45
-41,9,47
-40,8,46
-40,6,43
-41,5,44
-41,3,45
-41,2,44
-45,2,44
-45,2,45
-45,2,44
-47,3,44
-48,3,44
-48,4,44
-47,4,43
-49,3,45
-49,2,45
-49,2,44
-49,2,44
-49,3,48
-48,4,49
-48,4,48
-46,4,45
-46,4,45
-46,2,42
-45,2,42
-44,2,42
-45,2,43
-48,2,45
-48,2,45
-48,2,47
-48,2,47
-47,2,46
-48,2,45
-48,2,45
-47,2,43
-47,0,43
-47,-3,41
-47,-5,41
-49,-7,38
-50,-8,37
-52,-7,35
-53,-6,35
-56,-3,35
-57,0,35
-58,3,36
-59,6,37
-60,7,37
-59,8,39
-58,6,38
-57,6,39
-56,7,40
-53,8,43
-52,8,43
-51,9,43
-50,10,42
-50,9,42
-50,8,40
-50,8,39
-51,8,38
-51,9,38
-52,8,37
-52,6,37
-53,3,36
-53,2,36
-54,-1,38
-54,-1,39
-54,1,42
-54,2,43
-52,2,44
-51,1,44
-50,0,42
-47,-1,42
-45,-1,42
-45,-1,41
-45,-1,41
-46,-2,41
-46,-4,42
-48,-6,42
-51,-6,44
-51,-7,46
-53,-5,48
-54,-5,48
-53,-5,48
-51,-6,47
-47,-6,46
-47,-6,45
-46,-6,44
-46,-5,45
-46,-5,44
-47,-5,41
-46,-5,41
-44,-5,40
-44,-5,39
-42,-8,39
-42,-9,38
-42,-11,38
-43,-11,38
-44,-12,39
-46,-13,42
-47,-14,43
-48,-17,43
-49,-18,43
-52,-18,43
-53,-17,41
-54,-15,40
-54,-14,39
-55,-13,37
-55,-12,37
-55,-12,37
-54,-13,36
-55,-14,36
-54,-14,36
-54,-14,37
-55,-13,37
-55,-13,37
-55,-11,37
-54,-10,38
-51,-11,37
-51,-11,36
-50,-11,36
-50,-11,36
-51,-11,35
-51,-11,36
-51,-11,36
-51,-13,36
-51,-14,36
-52,-15,38
-52,-15,39
-52,-14,40
-53,-13,41
-51,-14,41
-51,-14,41
-51,-14,40
-53,-13,39
-52,-11,40
-59,-9,34
-69,-7,30
-83,0,30
-72,4,41
-67,-8,15
-66,-13,5
-57,-14,12
-48,-15,18
-47,-11,32
-35,-18,35
-37,-22,34
-74,-21,35
-81,-24,34
-43,-43,26
-46,-47,12
-59,-48,-8
-58,-43,-7
-64,-28,11
-62,-26,12
-67,-26,2
-62,-26,3
-63,-27,-3
-56,-26,-4
-58,-25,1
-57,-29,0
-53,-30,-2
-54,-26,-2
-58,-23,2
-58,-25,-4
-59,-22,-4
-62,-13,5
-73,-15,5
-78,-17,4
-65,-18,2
-63,-20,-3
-67,-29,-9
-69,-31,-5
-61,-25,1
-59,-21,0
-57,-20,1
-60,-21,2
-63,-22,3
-62,-24,0
-62,-25,2
-63,-24,3
-65,-24,3
-63,-21,2
-61,-19,4
-62,-20,4
-64,-20,7
-62,-20,3
-56,-22,0
-60,-26,5
-66,-25,9
-66,-24,13
-62,-27,23
-61,-29,22
-82,-43,7
-83,-47,7
-57,-63,-1
-60,-70,-4
-79,-53,9
-67,-48,19
-54,-38,23
-51,-24,19
-44,-17,26
-31,-6,29
-20,-4,23
-15,-4,14
-9,-3,14
0,-8,-2
5,-14,-9
10,-40,-18
-1,-54,-23
-23,-76,-44
-77,-64,-107
-97,-53,-107
-79,-58,-68
-57,-55,-38
-32,-45,-16
-27,-39,-17
-18,-31,-19
-18,-29,-22
-23,-24,-26
-27,-22,-28
-38,-20,-23
-43,-22,-26
-45,-24,-25
-51,-29,-27
-52,-31,-28
-50,-35,-29
-53,-37,-32
-54,-40,-37
-54,-39,-39
-59,-36,-41
-58,-34,-44
-53,-32,-48
-51,-31,-50
-51,-30,-50
-49,-28,-49
-49,-26,-46
-49,-23,-43
-48,-23,-43
-49,-22,-39
-50,-21,-38
-50,-19,-35
-50,-19,-34
-50,-19,-32
-51,-21,-31
-50,-22,-31
-49,-24,-32
-49,-25,-32
-47,-26,-34
-46,-27,-36
-47,-27,-36
-47,-27,-37
-47,-28,-39
-48,-28,-40
-47,-29,-41
-50,-29,-39
-51,-28,-40
-51,-26,-35
-49,-28,-33
-52,-30,-29
-55,-28,-28
-53,-28,-28
-49,-27,-26
-50,-24,-27
-53,-24,-27
-51,-25,-24
-51,-26,-21
-50,-28,-20
-55,-33,-23
-55,-33,-22
-56,-32,-21
-56,-32,-22
-56,-31,-24
-55,-30,-23
-53,-28,-21
-53,-29,-21
-53,-31,-21
-55,-33,-18
-56,-33,-18
-60,-31,-19
-61,-29,-18
-62,-27,-16
-62,-27,-16
-61,-25,-13
-60,-25,-11
-60,-25,-10
-60,-25,-10
-59,-25,-8
-58,-24,-7
-58,-25,-7
-57,-25,-7
-58,-25,-6
-58,-26,-6
-59,-27,-6
-60,-26,-6
-60,-27,-6
-59,-28,-4
-59,-28,-5
-60,-29,-5
-60,-28,-5
-59,-28,-4
-60,-27,-5
-60,-27,-5
-60,-28,-6
-59,-28,-6
-59,-28,-6
-59,-29,-6
-59,-32,-6
-60,-32,-7
-61,-29,-7
-62,-26,-6
-62,-26,-7
-58,-28,-6
-57,-28,-5
-58,-28,-5
-58,-28,-5
-59,-28,-6
-60,-28,-6
-60,-29,-6
-60,-29,-6
-60,-29,-6
-59,-29,-6
-59,-29,-6
-60,-29,-6
-59,-29,-6
-59,-29,-6
-59,-28,-7
-59,-28,-7
-59,-29,-7
-59,-28,-6
-59,-28,-6
-60,-28,-7
-60,-28,-7
-59,-29,-6
-59,-28,-7
-59,-28,-6
-59,-29,-7
-59,-28,-7
-59,-28,-7
-59,-28,-7
-59,-28,-7
-59,-28,-7
-59,-28,-6
-60,-28,-7
-59,-28,-6
-60,-28,-6
-59,-28,-6
-59,-29,-5
-59,-29,-5
-59,-28,-7
-59,-28,-7
-60,-28,-7
-59,-28,-7
-58,-29,-7
-58,-28,-8
-59,-27,-8
-59,-25,-8
-58,-25,-9
-57,-24,-10
-57,-24,-12
-54,-25,-14
-54,-27,-15
-53,-30,-17
-54,-32,-18
-56,-35,-19
-62,-35,-17
-64,-35,-16
-65,-32,-14
-64,-30,-12
-62,-27,-11
-60,-27,-12
-58,-25,-13
-58,-25,-14
-58,-23,-12
-56,-23,-12
-55,-25,-11
-56,-27,-11
-56,-28,-12
-58,-29,-12
-58,-29,-12
-58,-28,-13
-60,-26,-11
-47,-21,-7
-32,-19,-7
-14,-10,-8
-13,0,-7
-15,22,-10
-16,36,-19
-16,46,-22
-28,83,-20
-38,110,-8
-55,124,1
-62,127,7
-79,117,2
-77,109,0
-13,94,51
-13,77,31
-12,65,13
26,66,30
17,73,19
-1,75,5
0,71,-1
-7,66,-16
-5,65,-15
-18,66,-14
-13,64,-20
-10,66,-13
-28,62,-30
-12,66,-12
-13,64,-6
-18,65,-4
-23,61,-7
-20,60,-4
-19,59,-4
-19,62,-8
-9,64,-4
-7,62,-6
-5,70,-10
-4,71,-10
-4,64,-15
-6,62,-17
-11,62,-16
-5,68,-13
-2,72,-6
-20,65,-17
-8,64,-10
-17,68,-2
-17,66,4
-21,65,2
-21,65,-1
-11,60,2
-12,61,-3
-17,63,-2
-19,63,1
-22,63,-2
-20,62,-1
-20,62,-2
-18,63,1
-19,62,1
-20,64,2
-20,64,2
-17,64,3
-13,63,3
-11,63,3
-16,63,0
-19,64,-2
-19,65,3
-19,65,2
-24,64,-2
-24,64,-1
-18,60,-2
-15,63,1
-21,63,0
-26,64,-1
-20,63,5
-18,62,8
-17,61,9
-17,62,11
-17,62,12
-18,63,8
-18,63,5
-15,64,8
-13,62,5
-17,63,4
-14,63,7
-15,63,7
-13,63,4
-13,63,4
-15,64,5
-14,64,6
-15,65,5
-15,65,4
-14,64,3
-14,64,2
-13,63,2
-14,63,1
-14,64,2
-10,63,4
-17,63,2
-17,64,5
-18,65,5
-20,65,1
-18,65,1
-13,63,2
-11,63,4
-13,63,3
-13,63,2
-21,64,-1
-18,64,2
-16,64,3
-16,63,4
-15,63,5
-15,63,4
-16,63,4
-15,63,4
-13,63,3
-20,63,2
-16,64,3
-15,64,4
-17,63,2
-16,63,3
-17,63,2
-16,63,2
-18,63,1
-17,63,1
-15,64,3
-13,64,2
-14,64,1
-15,63,2
-15,64,2
-17,64,2
-18,64,3
-16,64,4
-16,63,3
-16,64,3
-17,64,3
-15,64,2
-14,64,1
-14,63,0
-14,63,2
-15,64,3
-15,64,8
-15,64,13
-15,66,17
-13,66,14
-14,68,21
-18,69,23
-22,69,23
-25,67,20
-33,65,16
-33,63,15
-31,62,11
-30,61,10
-29,58,6
-31,54,4
-33,54,7
-31,51,10
-32,49,9
-36,50,14
-38,50,15
-39,47,16
-41,46,18
-41,44,20
-43,43,23
-45,42,22
-47,41,23
-48,42,25
-51,41,23
-51,40,23
-48,38,24
-49,37,23
-52,34,24
-55,33,26
-57,32,25
-59,33,26
-59,32,25
-60,31,26
-60,31,27
-69,31,26
-64,28,27
-55,22,25
-53,20,24
-53,17,23
-51,17,21
-51,15,20
-50,15,21
-51,13,19
-53,11,22
-55,10,23
-58,8,22
-59,7,21
-59,8,24
-60,8,25
-63,8,24
-62,8,24
-62,9,25
-62,8,23
-63,8,23
-63,8,23
-63,8,23
-63,8,23
-64,8,23
-64,8,24
-64,8,23
-62,7,22
-63,7,24
-63,5,24
-65,4,24
-66,4,24
-66,3,22
-65,2,20
-64,1,18
-65,1,18
-68,1,17
-66,1,18
-65,0,18
-65,0,18
-64,-2,16
-64,-3,16
-65,-3,16
-64,-3,17
-62,-3,18
-63,-4,19
-63,-4,20
-59,-6,22
-58,-7,23
-58,-7,22
-58,-8,23
-58,-8,23
-60,-9,26
-60,-9,27
-58,-11,30
-60,-12,28
-60,-10,28
-59,-10,28
-58,-9,25
-58,-10,25
-56,-9,24
-56,-11,24
-57,-12,23
-55,-15,24
-57,-17,24
-61,-18,31
-62,-20,30
-69,-20,29
-63,-16,33
-58,-17,30
-60,-22,23
-39,-22,8
-46,-24,-11
-52,-28,-23
-49,-24,-31
-39,-24,-34
-35,-22,-67
-39,-18,-79
-48,-18,-87
-51,-20,-82
-50,-17,-60
-56,-13,-47
-72,-4,-36
-67,-3,-31
-60,-4,-20
-56,7,7
-41,2,29
-25,3,42
-31,4,43
-9,14,68
-3,13,71
-9,13,59
-12,14,63
-13,11,66
-15,11,62
-23,6,60
-28,6,60
-32,5,58
-40,1,54
-43,1,51
-36,2,48
-37,-5,35
-48,-15,15
-48,-15,3
-72,-27,-24
-69,-26,-23
-61,-27,-25
-60,-30,-27
-56,-29,-25
-55,-31,-27
-60,-33,-26
-56,-33,-19
-52,-31,-20
-58,-28,-23
-59,-26,-22
-55,-23,-22
-58,-22,-21
-58,-22,-17
-56,-24,-16
-56,-25,-14
-57,-24,-17
-59,-23,-17
-56,-24,-21
-57,-24,-22
-56,-24,-27
-55,-25,-28
-58,-24,-30
-58,-24,-29
-54,-24,-33
-54,-24,-31
-54,-25,-33
-54,-24,-33
-52,-24,-35
-52,-24,-34
-51,-25,-35
-49,-25,-33
-50,-25,-33
-50,-26,-33
-49,-26,-33
-49,-26,-34
-51,-24,-34
-51,-25,-34
-50,-24,-33
-49,-25,-33
-49,-25,-34
-51,-24,-33
-52,-23,-32
-51,-23,-32
-52,-25,-33
-52,-23,-30
-52,-25,-28
-51,-26,-27
-58,-25,-27
-62,-21,-23
-57,-23,-26
-57,-25,-27
-61,-24,-27
-61,-22,-26
-59,-21,-24
-55,-18,-13
-56,-17,-10
-61,-16,-8
-58,-15,2
-49,-25,4
-60,-29,1
-64,-28,-1
-67,-27,2
-64,-29,1
-55,-29,5
-56,-28,6
-72,-23,8
-75,-22,8
-66,-22,14
-65,-21,19
-65,-22,18
-66,-21,12
-65,-19,13
-62,-17,11
-60,-16,13
-60,-16,12
-60,-16,12
-58,-16,12
-60,-17,12
-62,-18,11
-62,-18,11
-62,-19,12
-65,-19,11
-64,-19,11
-63,-19,12
-63,-19,12
-63,-18,11
-63,-18,11
-62,-18,12
-63,-19,11
-62,-19,12
-62,-19,12
-62,-19,11
-62,-19,10
-62,-19,10
-62,-19,10
-64,-19,10
-63,-20,10
-63,-20,10
-62,-20,10
-63,-19,10
-64,-19,11
-64,-19,10
-63,-18,11
-63,-18,11
-62,-18,11
-62,-18,11
-62,-18,11
-63,-18,11
-63,-18,10
-63,-18,10
-63,-18,11
-63,-18,10
-63,-18,10
-63,-18,11
-63,-18,11
-63,-18,11
-63,-18,11
-63,-18,11
-63,-18,11
-63,-19,11
-63,-19,10
-63,-19,10
-64,-19,10
-63,-19,10
-63,-19,11
-63,-19,11
-63,-18,11
-62,-18,11
-62,-19,11
-62,-18,12
-62,-18,12
-62,-19,11
-62,-19,11
-62,-20,11
-62,-21,10
-62,-21,11
-64,-20,11
-66,-20,11
-65,-20,12
-66,-19,13
-64,-18,15
-64,-17,16
-63,-16,18
-62,-15,19
-60,-15,17
-59,-15,17
-58,-14,17
-59,-14,18
-59,-15,17
-59,-17,17
-61,-18,17
-61,-19,17
-61,-19,17
-62,-20,16
-62,-20,16
-64,-19,15
-64,-19,15
-62,-18,14
-61,-18,14
-60,-18,12
-61,-18,11
-62,-18,11
-62,-18,12
-62,-17,12
-62,-18,12
-62,-18,13
-59,-17,14
-57,-18,15
-68,-17,9
-63,-18,12
-61,-19,10
-66,-20,9
-68,-18,7
-64,-14,14
-63,-17,14
-55,-14,18
-55,-17,18
-67,-15,15
-66,-14,15
-70,-15,8
-57,-16,18
-59,-11,22
-60,-14,23
-62,-15,22
-61,-16,22
-61,-20,21
-59,-15,24
-58,-12,26
-58,-12,29
-59,-10,29
-73,-12,25
-67,-25,15
-39,-19,26
-65,-17,15
-58,-18,17
-59,-15,17
-59,-14,19
-62,-15,17
-62,-15,17
-60,-16,18
-60,-16,19
-60,-17,19
-60,-17,19
-61,-17,20
-62,-16,20
-61,-17,20
-62,-17,19
-61,-17,19
-62,-17,19
-62,-17,19
-61,-17,19
-61,-17,19
-61,-17,19
-61,-17,20
-62,-17,20
-62,-17,20
-62,-17,20
-62,-17,20
-61,-17,20
-60,-17,20
-60,-17,20
-61,-16,20
-60,-17,20
-60,-17,19
-59,-17,19
-59,-18,18
-60,-18,18
-60,-18,18
-60,-19,19
-60,-19,18
-60,-19,18
-61,-19,18
-62,-20,18
-62,-19,17
-62,-19,18
-61,-18,18
-61,-18,19
-61,-18,19
-60,-18,19
-61,-17,18
-61,-18,19
-61,-19,20
-62,-18,21
-62,-19,20
-61,-19,19
-62,-18,18
-59,-18,18
-58,-18,18
-57,-17,15
-56,-16,12
-54,-14,10
-51,-14,8
-44,-11,8
-47,-7,14
-64,2,21
-62,3,23
-67,6,26
-74,9,25
-72,8,24
-59,7,19
-52,8,18
-44,9,19
-41,10,18
-37,13,13
-36,16,12
-44,30,17
-47,38,18
-60,59,22
-47,70,25
-43,73,28
-48,79,36
-45,82,38
-89,70,12
-74,60,8
-34,55,7
-32,53,6
-31,54,5
-34,53,2
-31,52,5
-34,51,3
-39,53,3
-36,56,9
-31,56,11
-30,55,9
-30,55,9
-34,56,6
-32,57,6
-29,60,11
-29,62,12
-30,63,10
-29,63,10
-30,64,8
-28,63,8
-27,61,7
-25,58,4
-22,57,7
-24,56,9
-26,59,10
-19,59,19
-28,61,15
-28,62,16
-36,61,11
-40,58,4
-41,52,-2
-44,50,-6
-39,49,-3
-39,50,-2
-41,52,-2
-39,55,-1
-35,56,3
-36,57,4
-37,59,8
-37,60,7
-39,56,2
-35,55,3
-33,55,7
-29,54,10
-29,54,10
-30,53,13
-30,57,20
-34,55,7
-36,56,7
-35,56,9
-32,56,10
-32,54,11
-32,55,12
-32,56,14
-29,57,17
-26,58,20
-24,59,21
-23,59,19
-28,58,16
-27,56,15
-28,55,12
-27,54,13
-28,55,14
-29,55,14
-30,56,14
-30,58,15
-30,59,15
-30,60,15
-29,59,15
-30,59,14
-30,59,14
-30,57,14
-30,57,13
-30,59,13
-31,59,13
-31,59,14
-31,59,14
-31,59,14
-29,58,13
-29,58,14
-28,58,13
-28,58,12
-28,57,11
-28,58,11
-29,58,11
-29,58,11
-29,58,11
-28,59,12
-27,58,12
-28,59,12
-27,58,12
-27,58,12
-27,58,12
-27,59,11
-29,60,12
-29,59,13
-29,58,13
-29,59,14
-27,59,15
-26,59,13
-28,59,11
-28,59,11
-28,58,12
-26,58,14
-24,60,15
-24,61,15
-29,60,9
-32,58,9
-31,58,10
-27,57,11
-27,58,13
-30,58,11
-29,58,12
-27,58,11
-27,58,14
-23,61,19
-22,62,23
-29,60,12
-26,59,14
-34,58,11
-28,55,15
-30,56,14
-42,57,3
-43,55,-1
-33,55,1
-27,55,8
-26,54,10
-27,56,7
-29,56,5
-31,56,15
-27,57,18
-31,54,11
-31,55,11
-26,57,19
-29,56,13
-31,57,10
-33,58,11
-32,58,12
-33,57,9
-34,57,9
-34,57,12
-35,56,11
-37,56,13
-37,56,13
-36,56,11
-35,56,10
-35,56,8
-34,56,8
-32,57,9
-32,56,8
-33,57,7
-33,57,8
-34,57,8
-34,57,8
-34,57,9
-34,57,9
-34,57,8
-33,57,7
-33,57,7
-34,56,6
-33,56,6
-34,56,6
-34,56,5
-34,56,5
-34,55,6
-34,56,4
-34,56,5
-35,57,5
-35,56,5
-36,56,4
-35,57,5
-35,57,4
-35,57,5
-37,57,7
-38,57,5
-37,59,6
-38,57,4
-34,55,4
-34,55,3
-32,55,1
-32,54,-1
-22,56,-10
-8,49,-9
-14,58,-6
-12,58,-6
-13,62,-11
-9,74,-12
-16,75,-11
-17,77,-6
-19,79,-5
-22,76,0
-22,72,1
-26,62,-5
-26,59,-9
-25,58,-9
-25,61,-9
-20,67,-8
-24,82,-9
-25,80,-10
-4,57,7
1,54,8
-12,58,-5
-4,60,-4
4,67,-6
-1,68,-10
-8,62,-18
-1,62,-8
-8,63,-6
9,66,3
-14,68,-10
-33,69,-8
-35,68,3
-29,63,6
-23,63,9
-19,61,5
-21,62,6
-16,63,-2
-17,66,-12
-16,64,-14
-9,62,-6
-4,63,-4
-2,63,1
-8,65,-3
-17,85,-12
-13,92,-13
-2,79,-13
-2,67,-15
1,53,-12
-1,56,-17
-1,60,-22
-1,66,-21
-7,64,-27
-3,62,-20
-5,61,-22
-4,61,-23
-5,62,-20
-4,63,-20
-5,63,-23
-5,66,-13
-8,66,-10
-7,65,-12
-8,66,-7
-10,65,-3
-4,63,-6
-7,63,-12
-6,66,-16
-5,67,-16
-7,64,-16
-8,61,-18
-7,61,-15
-7,62,-8
-4,59,-10
-14,72,-18
-11,77,-11
-10,70,-3
-11,68,-4
-3,65,-3
-1,60,1
-7,61,-3
-5,65,-5
-1,66,-1
-4,64,-5
-3,64,-6
1,65,-3
0,64,-3
0,64,-3
-1,65,-4
-2,67,-4
-5,67,-6
-3,67,-5
-9,66,-3
0,65,-2
-6,66,-5
-6,66,-5
-5,65,-5
-4,65,-7
-5,66,-9
-5,66,-11
-3,64,-13
-3,66,-17
-2,63,-17
1,63,-21
-1,64,-21
-2,59,-23
-4,64,-20
-3,64,-14
-3,61,-15
-4,62,-17
-5,64,-16
-8,65,-22
-3,66,-19
-3,64,-15
-3,63,-20
4,62,-19
2,62,-20
-5,62,-26
0,64,-14
0,62,-14
1,61,-19
2,61,-18
3,60,-15
4,60,-17
2,64,-15
5,68,-14
3,78,-16
6,76,-10
6,73,-5
9,61,-3
3,62,-1
4,64,4
6,63,4
-2,68,3
-1,71,2
2,69,4
4,66,4
2,62,5
2,60,6
0,60,5
-3,61,5
-1,62,8
-2,64,7
-5,66,8
0,63,9
1,61,6
0,64,6
0,65,8
2,70,11
1,70,12
2,64,6
-4,62,5
-5,63,6
-6,64,9
-6,65,10
-7,62,11
-6,61,13
-5,60,12
-7,62,11
-8,65,13
-9,66,11
-9,64,9
-6,63,12
-6,63,12
-5,64,11
-4,63,11
-6,63,12
-5,63,11
-5,63,11
-7,63,10
-9,62,5
-10,63,9
-12,63,9
-12,60,11
-13,59,10
-13,61,11
-15,63,13
-16,67,14
-16,69,15
-15,69,12
-15,68,11
-19,65,11
-15,64,11
-14,63,9
-14,63,10
-12,63,11
-9,66,9
-13,71,8
-12,74,9
-9,69,10
-10,61,13
-10,61,14
-6,67,14
-1,70,18
2,64,17
-1,60,13
-4,61,12
-2,59,17
0,57,18
-8,57,16
-9,58,18
-8,59,20
-12,59,21
-12,60,20
-11,59,20
-11,58,20
-13,57,20
-14,58,20
-12,58,20
-13,58,20
-13,60,20
-14,64,19
-14,73,17
-12,74,17
-10,67,13
-11,65,9
-9,65,8
-6,66,8
-7,66,6
-8,65,6
-5,64,7
-6,62,6
-9,61,4
-11,61,1
-10,64,1
-12,71,-1
-10,71,0
-7,65,0
-4,59,2
-4,61,1
-12,68,-3
-10,68,1
-8,68,7
-12,65,5
-6,63,7
-6,63,10
-6,64,9
-7,66,8
-6,67,9
-4,67,10
-4,67,10
-4,66,9
-3,65,8
-4,64,8
-4,63,7
-4,64,8
-4,64,8
-8,65,6
-8,65,5
-7,65,6
-7,66,6
-7,67,8
-4,67,9
-3,67,10
-3,67,9
-2,66,8
0,65,7
1,65,10
-1,63,5
-1,63,3
1,62,3
1,64,1
0,66,1
3,67,3
4,66,3
1,65,4
1,64,4
12,62,7
12,63,8
12,64,6
10,64,10
10,64,12
11,63,10
10,63,9
9,63,9
11,64,8
14,64,6
15,63,5
14,60,3
16,60,3
13,59,4
13,60,5
11,59,5
12,58,4
11,58,4
9,58,3
9,60,4
8,61,6
2,62,4
2,64,5
3,64,5
-3,62,5
-3,64,5
-6,74,8
-5,76,9
-7,74,8
-9,70,9
-7,68,9
-4,64,8
-3,63,7
-4,65,8
-4,67,8
-5,68,9
-8,68,7
-6,65,4
-6,64,4
-8,65,4
-9,68,6
-12,71,8
-14,67,10
-10,62,11
-7,58,12
-6,60,13
-7,64,16
-6,65,13
-7,67,8
-6,66,7
-6,67,8
-7,64,5
-6,64,5
-5,64,6
-8,64,6
-4,62,10
-2,62,9
0,64,9
-1,66,9
1,64,4
0,64,3
